date,sales,units_sold,COGs,mean_discount,mean_selling_price,mean_tranaction_sales,mean_units_sold,mean_COGs
2016-12-13,9030.84,1153.0,3408.1099999999997,0.02721311475409838,9.506942148760327,74.63504132231405,9.52892561983471,28.166198347107436
2016-12-14,13563.649999999992,1306.0,5080.869999999995,0.02425806451612905,9.024569536423838,89.82549668874167,8.649006622516556,33.64814569536421
2016-12-15,6039.620000000003,810.0,2258.000000000002,0.020535714285714296,8.003551401869158,56.44504672897199,7.570093457943925,21.102803738317775
2016-12-16,4205.089999999998,487.0,1598.4100000000003,0.016712328767123294,9.257183098591547,59.226619718309834,6.859154929577465,22.512816901408456
2016-12-17,1973.54,226.0,741.9999999999999,0.008,9.546410256410256,50.603589743589744,5.794871794871795,19.025641025641022
2016-12-18,2258.22,272.0,871.5799999999999,0.01647058823529412,9.941176470588237,66.41823529411764,8.0,25.63470588235294
2016-12-19,12540.900000000003,1372.0,4833.180000000002,0.017411764705882366,10.212228915662655,75.5475903614458,8.265060240963855,29.11554216867471
2016-12-20,2302.4500000000007,215.0,870.95,0.0020689655172413794,11.272222222222224,85.27592592592595,7.962962962962963,32.257407407407406
2016-12-21,3544.660000000001,384.0,1341.53,0.013220338983050856,9.21593220338983,60.07898305084748,6.508474576271187,22.73779661016949
2016-12-22,1989.7600000000002,247.0,766.64,0.020666666666666663,8.162758620689656,68.61241379310346,8.517241379310345,26.435862068965516
2016-12-23,723.4900000000001,135.0,280.09000000000003,0.004705882352941177,5.387647058823529,42.55823529411765,7.9411764705882355,16.475882352941177
2016-12-24,575.3800000000001,28.0,217.82000000000002,0.02666666666666667,19.665000000000003,95.89666666666669,4.666666666666667,36.303333333333335
2016-12-25,23.700000000000003,6.0,9.120000000000001,0.0,3.95,23.700000000000003,6.0,9.120000000000001
2016-12-26,951.65,179.0,396.84000000000003,0.017777777777777778,5.198888888888889,52.86944444444444,9.944444444444445,22.046666666666667
2016-12-27,4013.67,534.0,1565.8799999999999,0.018933333333333344,7.884594594594595,54.23878378378379,7.216216216216216,21.160540540540538
2016-12-28,4318.28,696.0,1642.4399999999991,0.02080000000000001,6.465616438356162,59.154520547945204,9.534246575342467,22.49917808219177
2016-12-29,1179.7500000000002,207.0,458.86000000000007,0.009142857142857144,6.689117647058824,34.69852941176471,6.088235294117647,13.495882352941178
2016-12-30,2989.12,395.0,1116.1800000000003,0.010869565217391308,8.006,66.42488888888889,8.777777777777779,24.804000000000006
2016-12-31,1589.72,273.0,588.6100000000001,0.024864864864864868,6.3130555555555565,44.15888888888889,7.583333333333333,16.35027777777778
2017-01-01,884.0100000000002,166.0,351.37999999999994,0.026666666666666672,5.410833333333334,36.83375000000001,6.916666666666667,14.640833333333331
2017-01-02,3530.66,522.0,1333.7999999999995,0.013424657534246582,7.746027397260273,48.36520547945205,7.1506849315068495,18.27123287671232
2017-01-03,3571.9599999999996,637.0,1353.7100000000007,0.011294117647058828,6.234470588235292,42.023058823529404,7.4941176470588236,15.926000000000009
2017-01-04,3360.28,631.0,1310.8199999999997,0.017837837837837846,5.5412328767123284,46.03123287671233,8.643835616438356,17.95643835616438
2017-01-05,2933.86,418.0,1109.9199999999998,0.02175438596491229,7.596666666666668,51.47122807017544,7.333333333333333,19.472280701754382
2017-01-06,2959.6800000000003,338.0,1114.46,0.009361702127659575,8.962978723404257,62.971914893617026,7.191489361702128,23.71191489361702
2017-01-07,1168.2,219.0,439.13,0.012727272727272728,5.820526315789474,61.48421052631579,11.526315789473685,23.112105263157893
2017-01-08,1635.3700000000001,260.0,628.0400000000002,0.00411764705882353,6.644705882352941,48.099117647058826,7.647058823529412,18.471764705882357
2017-01-09,5442.0099999999975,751.0,2045.6099999999997,0.0190909090909091,7.461682242990655,50.85990654205605,7.018691588785047,19.117850467289717
2017-01-10,6239.72,1313.0,2444.550000000001,0.01252525252525253,5.354285714285715,63.67061224489796,13.39795918367347,24.944387755102053
2017-01-11,6133.2300000000005,994.0,2330.470000000001,0.020681818181818194,6.960114942528734,70.49689655172415,11.425287356321839,26.787011494252887
2017-01-12,3276.78,526.0,1266.41,0.011000000000000003,6.749661016949153,55.53864406779661,8.915254237288135,21.46457627118644
2017-01-13,4379.019999999999,568.0,1667.9799999999998,0.03367088607594938,7.649358974358974,56.14128205128203,7.282051282051282,21.38435897435897
2017-01-14,2383.6700000000005,285.0,901.5700000000002,0.008499999999999999,9.5495,59.59175000000001,7.125,22.539250000000003
2017-01-15,1463.3200000000002,283.0,557.4399999999999,0.013000000000000003,5.212307692307694,37.521025641025645,7.256410256410256,14.293333333333331
2017-01-16,7016.329999999998,823.0,2662.440000000001,0.020181818181818197,8.688636363636363,63.78481818181817,7.4818181818181815,24.204000000000008
2017-01-17,5697.179999999998,894.0,2170.640000000001,0.017669902912621372,7.059009900990101,56.407722772277204,8.851485148514852,21.491485148514858
2017-01-18,5008.990000000002,755.0,1888.9099999999999,0.011067961165048549,7.145959595959595,50.5958585858586,7.626262626262626,19.07989898989899
2017-01-19,9314.129999999996,1322.0,3575.5,0.02000000000000001,7.953076923076923,65.1337762237762,9.244755244755245,25.003496503496503
2017-01-20,2714.69,414.0,1033.2900000000002,0.020344827586206905,6.932500000000004,48.47660714285714,7.392857142857143,18.451607142857146
2017-01-21,1167.4400000000003,166.0,451.49,0.010714285714285716,6.787407407407409,43.23851851851853,6.148148148148148,16.721851851851852
2017-01-22,1060.43,200.0,402.59999999999997,0.006486486486486485,5.275714285714288,30.298000000000002,5.714285714285714,11.502857142857142
2017-01-23,7204.8899999999985,1198.0,2732.3299999999995,0.0245390070921986,6.62919708029197,52.59043795620437,8.744525547445255,19.944014598540143
2017-01-24,6393.999999999995,1022.0,2443.4900000000007,0.013906250000000009,6.948503937007874,50.34645669291335,8.047244094488189,19.240078740157486
2017-01-25,5760.069999999999,895.0,2186.4500000000003,0.014915254237288145,6.637043478260871,50.087565217391294,7.782608695652174,19.012608695652176
2017-01-26,4217.4800000000005,694.0,1588.8199999999995,0.01320000000000001,6.561313131313133,42.600808080808086,7.01010101010101,16.048686868686865
2017-01-27,2955.8,412.0,1115.4500000000005,0.013650793650793653,7.505238095238096,46.91746031746032,6.5396825396825395,17.705555555555563
2017-01-28,1356.1400000000003,253.0,522.5400000000001,0.020888888888888898,6.012558139534884,31.53813953488373,5.883720930232558,12.152093023255816
2017-01-29,498.39,75.0,188.04999999999998,0.0025,7.721333333333333,33.226,5.0,12.536666666666665
2017-01-30,9322.770000000002,1249.0,3583.8400000000006,0.01771084337349399,7.78521472392638,57.19490797546014,7.662576687116564,21.986748466257673
2017-01-31,8564.14,1352.0,3252.2999999999984,0.022465753424657547,7.392708333333333,59.47319444444444,9.38888888888889,22.585416666666656
2017-02-01,5017.1399999999985,934.0,1958.1899999999996,0.00960629921259843,6.124720000000003,40.13711999999999,7.472,15.665519999999997
2017-02-02,6156.0999999999985,934.0,2313.1,0.014017094017094025,7.163565217391304,53.53130434782607,8.121739130434783,20.11391304347826
2017-02-03,5389.219999999998,935.0,2027.2599999999995,0.012272727272727274,6.186744186046512,62.66534883720929,10.872093023255815,23.572790697674414
2017-02-04,1293.2900000000004,209.0,487.84,0.011515151515151516,6.34878787878788,39.19060606060607,6.333333333333333,14.783030303030301
2017-02-05,1773.6499999999999,291.0,679.3899999999998,0.016923076923076926,6.708717948717949,45.478205128205126,7.461538461538462,17.420256410256403
2017-02-06,6064.66,1053.0,2304.3499999999985,0.008026315789473689,6.079664429530202,40.70241610738255,7.067114093959732,15.465436241610728
2017-02-07,7966.849999999999,1422.0,3054.269999999999,0.018414634146341473,6.099382716049387,49.178086419753086,8.777777777777779,18.853518518518513
2017-02-08,8240.439999999999,1209.0,3171.940000000001,0.016296296296296305,6.231242236024845,51.18285714285714,7.509316770186335,19.70149068322982
2017-02-09,5245.669999999998,964.0,2016.6000000000001,0.009120000000000003,5.71152,41.96535999999998,7.712,16.1328
2017-02-10,2826.3799999999997,494.0,1111.1399999999999,0.01042253521126761,5.971408450704226,39.808169014084505,6.957746478873239,15.649859154929576
2017-02-11,1641.2100000000005,282.0,627.5400000000001,0.02372093023255815,5.868604651162792,38.16767441860466,6.558139534883721,14.593953488372096
